source,target,weight
1355949,94802209,144
1355949,103384147,36
1355949,105046520,103
1355949,107661810,37
1355949,109507068,127
1355949,134011850,58
1355949,134078767,132
1355949,134534343,79
1355949,135375343,108
1355949,136560781,100
1355949,151963102,144
1355949,152791599,109
1355949,154584279,113
1355949,157578352,129
1355949,162562150,110
1355949,164551955,54
1355949,164753298,99
1355949,167995034,101
1355949,170339422,105
1355949,171547707,157
1355949,173507339,102
1355949,177563280,109
1355949,181121949,116
1355949,181724659,66
1355949,185891476,113
1355949,199794851,126
1355949,202747756,11
1355949,204001488,101
1355949,205857661,114
1355949,209348535,58
1355949,210709821,94
1355949,215931390,144
1355949,219448811,106
1355949,222278960,62
1355949,222950502,136
1355949,228150777,114
1355949,233282882,133
1355949,241301215,112
1355949,241321211,82
1355949,245599307,107
1355949,246988548,99
1355949,254536417,119
1355949,258417559,101
1355949,261003597,122
1355949,262108465,75
1355949,263111386,144
1355949,273053830,139
1355949,274079088,117
1355949,276330574,37
1355949,279275691,84
1355949,286433067,43
1355949,287396980,85
1355949,305774560,118
1355949,339565988,128
1355949,344658318,81
1355949,349990659,109
1355949,366519958,52
1355949,368301777,131
1355949,382789775,116
1355949,386555096,34
1355949,396295051,106
1355949,400164598,103
1355949,407918877,42
1355949,424467089,123
1355949,426181839,113
1355949,435726191,95
1355949,441070005,97
1355949,461957170,134
1355949,466568013,151
1355949,470593215,75
1355949,487887760,102
1355949,516871748,125
1493725,1554549,133
1493725,1704386,128
1493725,1747883,126
1493725,1974229,106
1493725,1996745,97
1493725,2245876,125
1493725,2347118,139
1493725,2447361,145
1493725,2484141,120
1493725,2509691,94
1493725,2550295,101
1493725,2612212,90
1493725,2739036,133
1493725,2758712,120
1493725,2946860,77
1493725,3057581,90
1493725,3082139,87
1493725,3170996,120
1493725,3445658,89
1493725,3482626,115
1493725,3508411,105
1493725,3551884,36
1493725,3566164,37
1493725,4102414,27
1493725,4152416,22
1493725,4203991,37
1493725,4728372,3
1493725,4865028,15
1493725,5435544,22
1493725,5818622,11
1493725,5909740,9
1493725,6120703,18
1493725,6124562,11
1493725,6537374,16
1493725,6759373,17
1493725,7386595,12
1493725,7641508,23
1493725,7866383,21
1493725,8679384,18
1493725,8928644,27
1493725,9149262,3
1493725,9158973,17
1493725,9269323,4
1493725,9835023,22
1493725,10309746,27
1493725,10437899,22
1493725,10518385,26
1493725,11210076,25
1493725,11324974,8
1493725,11335169,23
1493725,12464328,5
1493725,12916467,8
1493725,13016094,20
1493725,13111268,7
1493725,15614267,17
1493725,15664822,32
1493725,16543435,9
1493725,17148957,10
1493725,19295034,22
1493725,19527481,21
1493725,20035220,24
1493725,20119828,29
1493725,20847375,7
1493725,20860636,12
1493725,22471951,22
1493725,23110383,118
1493725,23245942,77
1493725,23475292,85
1493725,26612772,110
1493725,27113401,101
1493725,27578194,78
1493725,28571706,43
1493725,29074901,108
1493725,29152006,89
1493725,30657250,54
1493725,32036337,58
1493725,34485997,108
1493725,40717912,82
1493725,41323999,122
1493725,47795185,45
1493725,48896524,114
1493725,49785794,98
1493725,50763777,88
1493725,56029223,91
1493725,56654439,83
1493725,58277206,24
1493725,59399511,82
1493725,60666668,84
1493725,63677967,60
1493725,66098142,97
1493725,67284155,27
1493725,72608525,114
1493725,73907780,90
1493725,76747292,96
1493725,77799436,116
1493725,83874759,113
1493725,92711203,87
1493725,103384147,104
1493725,105046520,96
1493725,107661810,104
1493725,109507068,95
1493725,110305573,64
1493725,131526011,84
1493725,134078767,77
1493725,135375343,44
1493725,136256485,103
1493725,136560781,116
1493725,151371691,92
1493725,151963102,99
1493725,152255428,87
1493725,152791599,81
1493725,154293966,96
1493725,154910442,91
1493725,156115845,81
1493725,157578352,117
1493725,162058080,79
1493725,162562150,86
1493725,163083474,106
1493725,167995034,93
1493725,170339422,106
1493725,171547707,84
1493725,177563280,95
1493725,181121949,79
1493725,181724659,110
1493725,184456373,100
1493725,185891476,106
1493725,199794851,99
1493725,202747756,63
1493725,203243996,105
1493725,204001488,87
1493725,209348535,67
1493725,219448811,105
1493725,222278960,77
1493725,222950502,61
1493725,222993159,92
1493725,228150777,64
1493725,231899366,111
1493725,233282882,66
1493725,234937852,89
1493725,241321211,96
1493725,245599307,34
1493725,246988548,79
1493725,248220803,93
1493725,254536417,74
1493725,258417559,119
1493725,261003597,103
1493725,263111386,92
1493725,271272137,85
1493725,273053830,97
1493725,274079088,77
1493725,276330574,105
1493725,286433067,107
1493725,287396980,64
1493725,295306927,86
1493725,306061823,79
1493725,339565988,106
1493725,349990659,101
1493725,366519958,106
1493725,368301777,99
1493725,382789775,110
1493725,386555096,113
1493725,390254162,96
1493725,396295051,109
1493725,400164598,97
1493725,413365702,88
1493725,424467089,44
1493725,431575801,72
1493725,435726191,67
1493725,441070005,65
1493725,442292269,74
1493725,461957170,89
1493725,465989340,37
1493725,466568013,91
1493725,467603452,100
1493725,469498778,76
1493725,470593215,93
1493725,487887760,23
1493725,509598306,0
1493725,513576494,193
1493725,516054732,104
1493725,516871748,108
1500142,94819648,145
1500142,132021067,110
1500142,184048766,53
1500142,267561853,121
1554549,1704386,85
1554549,1747883,172
1554549,1929132,144
1554549,1974229,114
1554549,2208815,125
1554549,2347118,55
1554549,2447361,61
1554549,2550295,135
1554549,2612212,89
1554549,2720714,78
1554549,2739036,184
1554549,2758712,103
1554549,2946860,113
1554549,2972115,204
1554549,3082139,152
1554549,3125825,109
1554549,3445658,166
1554549,3482626,74
1554549,3566164,47
1554549,4102414,41
1554549,4728372,145
1554549,5315496,75
1554549,5435544,177
1554549,5909740,34
1554549,6013145,49
1554549,6120703,156
1554549,6124562,126
1554549,6471245,165
1554549,6759373,144
1554549,7464607,119
1554549,7866383,137
1554549,8057165,92
1554549,8721395,41
1554549,8928644,123
1554549,9149262,118
1554549,9158973,100
1554549,9835023,139
1554549,10309746,138
1554549,10518385,44
1554549,11210076,175
1554549,11324974,94
1554549,11335169,160
1554549,12916467,133
1554549,13016094,128
1554549,13111268,122
1554549,13248405,194
1554549,14189070,47
1554549,15218860,85
1554549,15614267,83
1554549,16543435,189
1554549,17048914,145
1554549,17148957,139
1554549,17381839,73
1554549,18233990,87
1554549,19295034,156
1554549,19527481,140
1554549,20035220,98
1554549,20119828,134
1554549,20428488,100
1554549,20847375,126
1554549,20860636,108
1554549,22340296,117
1554549,22471951,72
1554549,23110383,157
1554549,23475292,178
1554549,23759726,131
1554549,25153016,160
1554549,26612772,139
1554549,27113401,64
1554549,28571706,115
1554549,29074901,120
1554549,29152006,126
1554549,30657250,138
1554549,32015730,205
1554549,32114010,109
1554549,33979139,175
1554549,34485997,128
1554549,40717912,148
1554549,41323999,73
1554549,47795185,123
1554549,48896524,143
1554549,53514759,120
1554549,58277206,30
1554549,59399511,120
1554549,63677967,143
1554549,66098142,143
1554549,67284155,134
1554549,72608525,123
1554549,74690457,180
1554549,76747292,81
1554549,83874759,175
1554549,84045725,118
1554549,88547166,161
1554549,93396188,169
1554549,94204359,148
1554549,103384147,85
1554549,105046520,162
1554549,107661810,127
1554549,109507068,45
1554549,110305573,96
1554549,134011850,95
1554549,134534343,118
1554549,135551694,157
1554549,136256485,130
1554549,136560781,118
1554549,137328307,152
1554549,151963102,7
1554549,152791599,119
1554549,154584279,84
1554549,154910442,142
1554549,156115845,100
1554549,156899709,174
1554549,164753298,71
1554549,167995034,99
1554549,171547707,139
1554549,177563280,178
1554549,181724659,141
1554549,202747756,105
1554549,203243996,46
1554549,204001488,65
1554549,209348535,29
1554549,210709821,144
1554549,219448811,144
1554549,222278960,108
1554549,222993159,133
1554549,228150777,55
1554549,233282882,185
1554549,241301215,165
1554549,241321211,129
1554549,246988548,37
1554549,248700159,147
1554549,258417559,144
1554549,261003597,175
1554549,262108465,112
1554549,271272137,166
1554549,273053830,186
1554549,274079088,90
1554549,276330574,129
1554549,278182618,116
1554549,286433067,159
1554549,287396980,65
1554549,295306927,151
1554549,305774560,166
1554549,306061823,153
1554549,339565988,146
1554549,344658318,135
1554549,349990659,113
1554549,352090791,95
1554549,366519958,174
1554549,368301777,93
1554549,382789775,109
1554549,383806654,34
1554549,386555096,26
1554549,390074676,152
1554549,390254162,116
1554549,396295051,109
1554549,400164598,119
1554549,407918877,68
1554549,413161603,22
1554549,413365702,171
1554549,424467089,140
1554549,426181839,139
1554549,431575801,113
1554549,441070005,105
1554549,465989340,93
1554549,466568013,116
1554549,469498778,86
1554549,470593215,102
1639442,1974229,113
1639442,1996745,104
1639442,2484141,117
1639442,2509691,127
1639442,2550295,136
1639442,2612212,94
1639442,3057581,74
1639442,3170996,151
1639442,3442105,124
1639442,3445658,98
1639442,3551884,110
1639442,3566164,148
1639442,3935619,128
1639442,4102414,11
1639442,5072128,43
1639442,5726668,94
1639442,6013145,33
1639442,6209055,3
1639442,7107877,1
1639442,9149262,0
1639442,9158973,2
1639442,9269323,2
1639442,9835023,116
1639442,10061281,123
1639442,11306398,130
1639442,12164669,182
1639442,12464328,127
1639442,12789838,13
1639442,14572907,75
1639442,16785941,152
1639442,18233990,211
1639442,23245942,185
1639442,23475292,182
1639442,28461301,146
1639442,32015730,139
1639442,35105028,72
1639442,49785794,125
1639442,56253945,54
1639442,56654439,74
1639442,58277206,24
1639442,59399511,210
1639442,60666668,168
1639442,85406940,103
1639442,96122828,14
1639442,110305573,92
1639442,125151268,237
1639442,154293966,133
1639442,154584279,131
1639442,163083474,136
1639442,163267053,264
1639442,180020584,180
1639442,183084981,132
1639442,184456373,191
1639442,213909851,15
1639442,222993159,96
1639442,234739869,53
1639442,234884895,17
1639442,441070005,182
1657984,1704386,47
1657984,1747883,88
1657984,1974229,27
1657984,2550295,28
1657984,3067018,100
1657984,3069619,224
1657984,3445658,48
1657984,3508411,43
1657984,3566164,20
1657984,3935619,64
1657984,4152416,210
1657984,5066340,149
1657984,6120703,186
1657984,8358725,183
1657984,8928644,15
1657984,9405579,141
1657984,10437899,183
1657984,11324974,105
1657984,18233990,150
1657984,19527481,24
1657984,23110383,55
1657984,25153016,102
1657984,28571706,165
1657984,56654439,52
1657984,57453426,134
1657984,67284155,128
1657984,77799436,173
1657984,84749428,167
1657984,103384147,167
1657984,222278960,58
1657984,241301215,71
1657984,286433067,219
1657984,413365702,226
1704386,1747883,162
1704386,1792593,164
1704386,1929132,143
1704386,1974229,245
1704386,2245876,59
1704386,2447361,14
1704386,2509691,108
1704386,2550295,150
1704386,2720714,102
1704386,2758712,240
1704386,2946860,54
1704386,3125825,58
1704386,3170996,131
1704386,3442105,54
1704386,3445658,175
1704386,3482626,189
1704386,3508411,97
1704386,3551884,88
1704386,3566164,90
1704386,3789532,107
1704386,3914635,207
1704386,3935619,172
1704386,3940488,128
1704386,4102414,157
1704386,4165372,17
1704386,4203991,27
1704386,4728372,50
1704386,4865028,118
1704386,5066340,150
1704386,5435544,140
1704386,5909740,150
1704386,6013145,85
1704386,6120703,188
1704386,6759373,236
1704386,7386595,129
1704386,8358725,158
1704386,8928644,14
1704386,9149262,173
1704386,9158973,220
1704386,9269323,184
1704386,9405579,49
1704386,9835023,81
1704386,10430931,152
1704386,10518385,156
1704386,11210076,26
1704386,11324974,109
1704386,13016094,161
1704386,13111268,167
1704386,15632406,170
1704386,17048914,151
1704386,17148957,248
1704386,18233990,143
1704386,19295034,203
1704386,19527481,165
1704386,20860636,76
1704386,22340296,170
1704386,23110383,93
1704386,23759726,158
1704386,25153016,173
1704386,28571706,193
1704386,29074901,89
1704386,29152006,147
1704386,30657250,132
1704386,32015730,205
1704386,39850798,78
1704386,49785794,38
1704386,56654439,14
1704386,57453426,154
1704386,58277206,191
1704386,59399511,187
1704386,67284155,167
1704386,88446514,142
1704386,93396188,81
1704386,105046520,156
1704386,134011850,35
1704386,134078767,242
1704386,134534343,168
1704386,136560781,214
1704386,152791599,154
1704386,154584279,204
1704386,156115845,233
1704386,162058080,186
1704386,163083474,103
1704386,164551955,99
1704386,167995034,207
1704386,170339422,95
1704386,171547707,21
1704386,173507339,153
1704386,177563280,138
1704386,184456373,63
1704386,185891476,105
1704386,202747756,55
1704386,205857661,126
1704386,210709821,119
1704386,222278960,135
1704386,222950502,120
1704386,228150777,205
1704386,229557458,169
1704386,231899366,155
1704386,233282882,150
1704386,241301215,189
1704386,245599307,36
1704386,246988548,10
1704386,254536417,151
1704386,258417559,165
1704386,278182618,125
1704386,287396980,82
1704386,305774560,131
1704386,339565988,9
1704386,344658318,223
1704386,349990659,87
1704386,366519958,84
1704386,386555096,119
1704386,407918877,188
1704386,424467089,41
1747883,1929132,211
1747883,2245876,121
1747883,2347118,59
1747883,2447361,172
1747883,2550295,101
1747883,2720714,126
1747883,2758712,64
1747883,2946860,124
1747883,2972115,173
1747883,3057581,185
1747883,3125825,177
1747883,3170996,62
1747883,3402139,235
1747883,3442105,219
1747883,3445658,13
1747883,3508411,167
1747883,3551884,33
1747883,3566164,43
1747883,3914635,16
1747883,3940488,61
1747883,4102414,174
1747883,4165372,136
1747883,4728372,184
1747883,4865028,118
1747883,5435544,212
1747883,6013145,143
1747883,6120703,20
1747883,6124562,118
1747883,6368853,216
1747883,6471245,238
1747883,6759373,133
1747883,7258903,169
1747883,7409235,92
1747883,7464607,151
1747883,7641508,201
1747883,7866383,35
1747883,8057165,80
1747883,8358725,64
1747883,8928644,197
1747883,9149262,217
1747883,9158973,180
1747883,9269323,178
1747883,9405579,73
1747883,9835023,163
1747883,9892983,158
1747883,10430931,167
1747883,10437899,146
1747883,10518385,121
1747883,10679171,223
1747883,11210076,241
1747883,11306398,125
1747883,11324974,139
1747883,12789838,43
1747883,13016094,246
1747883,13248405,190
1747883,15632406,142
1747883,15664822,80
1747883,17148957,157
1747883,18233990,25
1747883,19295034,25
1747883,19527481,230
1747883,20035220,176
1747883,20799205,209
1747883,20860636,50
1747883,22471951,180
1747883,23475292,80
1747883,25153016,144
1747883,27578194,86
1747883,29152006,139
1747883,32015730,129
1747883,32036337,122
1747883,32114010,148
1747883,34485997,112
1747883,38635467,145
1747883,39850798,132
1747883,40717912,142
1747883,49785794,137
1747883,53514759,149
1747883,56654439,167
1747883,57453426,185
1747883,58277206,132
1747883,59399511,192
1747883,72608525,156
1747883,76747292,127
1747883,83874759,142
1747883,88446514,184
1747883,93396188,162
1747883,105046520,86
1747883,110305573,58
1747883,134011850,86
1747883,134534343,70
1747883,135375343,101
1747883,136560781,51
1747883,154584279,73
1747883,156115845,58
